movie_id,title,original_title,year,runtime_minutes,genres,studio,domestic_gross,foreign_gross,averagerating,numvotes
tt1402488,Happy Feet Two,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",WB,64000000.0,86400000,5.9,38396
tt1403047,Aurora,Aurora,2011,181.0,Drama,CGld,5700.0,5100,6.7,1398
tt1403177,Hesher,Hesher,2011,106.0,"Comedy,Crime,Drama",WHE,383000.0,,7.0,48483
tt1403214,Paradise: Love,Paradies: Liebe,2013,120.0,Drama,Strand,24300.0,,7.1,7678
tt1403241,Wolves,Wolves,2014,91.0,"Action,Fantasy,Horror",KE,12100.0,,5.3,7312
tt1403865,True Grit,True Grit,2010,110.0,"Adventure,Drama,Western",Par.,171200000.0,81000000,7.6,284034
tt1403981,Remember Me,Remember Me,2010,113.0,"Drama,Romance",Sum.,19100000.0,37000000,7.1,129443
tt1403988,The Romantics,The Romantics,2010,95.0,"Comedy,Drama,Romance",FOAK,107000.0,17300,5.1,11069
tt1405500,For Colored Girls,For Colored Girls,2010,133.0,Drama,LGF,37700000.0,17300,6.1,6728
tt1407061,Just Wright,Just Wright,2010,100.0,"Comedy,Romance,Sport",FoxS,21500000.0,29900,5.9,12466
tt1407084,Twelve,Twelve,2010,93.0,"Action,Crime,Drama",Hann.,184000.0,2400000,5.7,11533
tt1408101,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",Par.,228800000.0,238600000,7.7,445535
tt1408253,Ride Along,Ride Along,2014,99.0,"Action,Comedy,Crime",Uni.,134900000.0,19500000,6.2,94529
tt1410063,The Flowers of War,Jin ling shi san chai,2012,146.0,"Drama,History,Romance",WHE,311000.0,,7.6,45784
tt1411238,No Strings Attached,No Strings Attached,2011,108.0,"Comedy,Romance",Par.,70700000.0,78600000,6.2,197663
tt1411250,Riddick,Riddick,2013,119.0,"Action,Adventure,Sci-Fi",Uni.,42000000.0,56300000,6.4,144821
tt1411697,The Hangover Part II,The Hangover Part II,2011,102.0,"Comedy,Mystery",WB,254500000.0,332300000,6.5,432800
tt1411704,Hop,Hop,2011,95.0,"Adventure,Animation,Comedy",Uni.,108100000.0,75900000,5.4,28893
tt1412386,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,2012,124.0,"Comedy,Drama,Romance",FoxS,46400000.0,90400000,7.3,85811
tt1412528,Table 19,Table 19,2017,87.0,"Comedy,Drama,Romance",FoxS,3600000.0,1400000,5.8,22751
tt1413492,12 Strong,12 Strong,2018,130.0,"Action,Drama,History",WB,45800000.0,21600000,6.6,50155
tt1413495,Paranoia,Paranoia,2013,106.0,"Drama,Thriller",Rela.,7400000.0,6400000,5.7,33149
tt1413496,Revenge of the Electric Car,Revenge of the Electric Car,2011,90.0,Documentary,A23,151000.0,,7.2,1692
tt1413529,Golden Slumber,Gôruden suranbâ,2018,139.0,"Action,Drama,Thriller",CJ,94500.0,10600000,7.1,907
tt1414382,You Again,You Again,2010,105.0,"Comedy,Family,Romance",BV,25700000.0,6300000,5.8,46690
tt1415283,Nanny McPhee Returns,Nanny McPhee and the Big Bang,2010,109.0,"Comedy,Family,Fantasy",Uni.,29000000.0,64200000,6.1,25048
tt1417067,Cirkus Columbia,Cirkus Columbia,2012,113.0,"Comedy,Drama,Romance",Strand,3500.0,9500,7.3,2336
tt1417075,In Darkness,In Darkness,2012,145.0,"Drama,War",SPC,1000000.0,4500000,7.3,9328
tt1418377,"I, Frankenstein","I, Frankenstein",2014,92.0,"Action,Fantasy,Horror",LGF,19100000.0,52100000,5.1,74910
tt1421051,Somewhere,Somewhere,2010,97.0,"Comedy,Drama",Focus,1800000.0,12200000,6.3,40250
tt1422032,Even the Rain,También la lluvia,2011,103.0,"Drama,History",Vita.,518000.0,5300000,7.5,11805
tt1423995,Stone,Stone,2010,105.0,"Drama,Thriller",Over.,1800000.0,7700000,5.4,38667
tt1424381,Predators,Predators,2010,107.0,"Action,Adventure,Sci-Fi",Fox,52000000.0,75200000,6.4,199764
tt1424432,Senna,Senna,2011,106.0,"Biography,Documentary,Sport",PDA,1600000.0,6600000,8.6,55318
tt1425922,Black Nativity,Black Nativity,2013,93.0,"Drama,Family,Music",FoxS,7000000.0,436000,4.6,1901
tt1426329,Lovelace,Lovelace,2013,93.0,"Biography,Drama",RTWC,357000.0,1200000,6.2,35957
tt1428459,We Are Family,We Are Family,2010,115.0,"Drama,Family",UTV,638000.0,393000,5.6,2614
tt1430132,The Wolverine,The Wolverine,2013,126.0,"Action,Adventure,Sci-Fi",Fox,132600000.0,282300000,6.7,401286
tt1430607,Arthur Christmas,Arthur Christmas,2011,97.0,"Adventure,Animation,Comedy",Sony,46500000.0,101000000,7.1,45439
tt1430612,Brick Mansions,Brick Mansions,2014,90.0,"Action,Crime",Rela.,20400000.0,48500000,5.7,37528
tt1430615,Big Miracle,Big Miracle,2012,107.0,"Biography,Drama,Family",Uni.,20200000.0,4600000,6.5,17585
tt1430626,The Pirates! Band of Misfits,The Pirates! In an Adventure with Scientists!,2012,88.0,"Adventure,Animation,Comedy",Sony,31100000.0,92000000,6.7,41958
tt1431045,Deadpool,Deadpool,2016,108.0,"Action,Adventure,Comedy",Fox,363100000.0,420000000,8.0,820847
tt1431122,No Problem,No Problem,2010,139.0,"Action,Comedy,Crime",Eros,285000.0,369000,4.2,1880
tt1431181,Another Year,Another Year,2010,129.0,"Comedy,Drama",SPC,3200000.0,16500000,7.3,26273
tt1433108,Faster,Faster,2010,98.0,"Action,Crime,Drama",CBS,23200000.0,12400000,6.5,93618
tt1433811,Disconnect,Disconnect,2013,115.0,"Drama,Thriller",LD,1400000.0,,7.5,70051
tt1433822,The Apparition,The Apparition,2012,83.0,"Horror,Thriller",WB,4900000.0,4700000,4.1,18112
tt1434435,Mother's Day,Mother's Day,2016,112.0,"Drama,Horror,Thriller",ORF,32500000.0,15900000,6.3,15012
tt1435513,Hysteria,Hysteria,2012,100.0,"Comedy,Romance",SPC,1800000.0,7700000,6.7,29014
tt1436045,13 Assassins,Jûsan-nin no shikaku,2011,141.0,"Action,Adventure,Drama",Magn.,803000.0,16800000,7.6,58142
tt1436559,"Love, Wedding, Marriage","Love, Wedding, Marriage",2011,90.0,Comedy,IFC,1900.0,,5.0,8652
tt1436562,Rio,Rio,2011,96.0,"Adventure,Animation,Comedy",Fox,143600000.0,341000000,6.9,191621
tt1438216,Oranges and Sunshine,Oranges and Sunshine,2011,105.0,"Drama,History",Cohen,143000.0,2400000,7.1,4740
tt1438254,Charlie St. Cloud,Charlie St. Cloud,2010,99.0,"Drama,Fantasy,Romance",Uni.,31200000.0,17000000,6.5,55016
tt1438298,Guzaarish,Guzaarish,2010,126.0,Drama,UTV,1000000.0,695000,7.5,15402
tt1439572,Perfect Sense,Perfect Sense,2012,92.0,"Drama,Romance,Sci-Fi",IFC,3000.0,,7.1,51188
tt1440129,Battleship,Battleship,2012,131.0,"Action,Adventure,Sci-Fi",Uni.,65400000.0,237600000,5.8,225342
tt1440161,A Little Bit of Heaven,A Little Bit of Heaven,2012,106.0,"Comedy,Drama,Fantasy",MNE,15400.0,1300000,6.3,26441
tt1440180,Young Goethe in Love,Goethe!,2011,102.0,"Drama,Romance",MBox,162000.0,5600000,6.7,2593
tt1440232,Little White Lies,Les petits mouchoirs,2012,154.0,"Comedy,Drama",MPI,206000.0,48300000,7.1,21787
tt1440266,Pina,Pina,2011,103.0,"Documentary,Music",IFC,3500000.0,11100000,7.7,13501
tt1440292,Submarine,Submarine,2011,97.0,"Comedy,Drama,Romance",Wein.,468000.0,397000,7.3,79810
tt1440345,This Must Be the Place,This Must Be the Place,2012,118.0,"Comedy,Drama",Wein.,144000.0,11600000,6.7,30457
tt1440728,The American,The American,2010,105.0,"Crime,Drama,Thriller",Focus,35600000.0,32299999,6.3,86863
tt1440732,Bel Ami,Bel Ami,2012,102.0,"Drama,History,Romance",Magn.,120000.0,8199999,5.4,17055
tt1441326,Martha Marcy May Marlene,Martha Marcy May Marlene,2011,102.0,"Drama,Mystery,Thriller",FoxS,3000000.0,548000,6.9,45873
tt1441912,The Way,The Way,2011,123.0,"Adventure,Comedy,Drama",PDA,4400000.0,,7.4,27811
tt1441951,Quartet,Quartet,2013,94.0,"Comedy,Drama",Wein.,18400000.0,41100000,6.8,17979
tt1441952,Salmon Fishing in the Yemen,Salmon Fishing in the Yemen,2012,107.0,"Comedy,Drama,Romance",CBS,9000000.0,25500000,6.8,58864
tt1441953,Testament of Youth,Testament of Youth,2015,129.0,"Biography,Drama,History",SPC,1800000.0,,7.3,23632
tt1442571,14 Blades,Jin yi wei,2014,114.0,"Action,History,Thriller",RTWC,,3800000,6.4,7100
tt1445520,Footnote,Hearat Shulayim,2012,107.0,"Comedy,Drama",SPC,2000000.0,,7.1,5317
tt1446192,Rise of the Guardians,Rise of the Guardians,2012,97.0,"Action,Adventure,Animation",P/DW,103400000.0,203500000,7.3,145281
tt1446714,Prometheus,Prometheus,2012,124.0,"Adventure,Mystery,Sci-Fi",Fox,126500000.0,276900000,7.0,538720
tt1448755,Killer Elite,Killer Elite,2011,116.0,"Action,Crime,Thriller",ORF,25100000.0,31300000,6.5,117711
tt1449283,Winnie the Pooh,Winnie the Pooh,2011,63.0,"Adventure,Animation,Comedy",BV,26700000.0,23200000,7.2,19605
tt1450321,Filth,Filth,2014,97.0,"Comedy,Crime,Drama",Magn.,34400.0,8300000,7.1,93591
tt1452628,Vanishing on 7th Street,Vanishing on 7th Street,2011,92.0,"Horror,Mystery,Thriller",Magn.,22700.0,1000000,4.9,23912
tt1453405,Monsters University,Monsters University,2013,104.0,"Adventure,Animation,Comedy",BV,268500000.0,475700000,7.3,291887
tt1454029,The Help,The Help,2011,146.0,Drama,BV,169700000.0,46900000,8.1,392699
tt1454468,Gravity,Gravity,2013,91.0,"Drama,Sci-Fi,Thriller",WB,274100000.0,449100000,7.7,710018
tt1454700,Truth,Truth,2015,80.0,"Drama,History,Thriller",SPC,2500000.0,,7.1,565
tt1455151,My Afternoons with Margueritte,La tête en friche,2011,82.0,"Comedy,Drama",Cohen,667000.0,13600000,7.2,6329
tt1455256,The Wall,The Wall,2017,78.0,Documentary,RAtt.,1800000.0,2700000,9.2,8
tt1455811,Khatta Meetha,Khatta Meetha,2010,157.0,"Comedy,Crime,Drama",Eros,542000.0,499000,5.8,8448
tt1456472,We Have a Pope,Habemus Papam,2012,102.0,"Comedy,Drama",IFC,548000.0,15600000,6.7,12273
tt1456606,"Rio, I Love You","Rio, Eu Te Amo",2016,110.0,"Comedy,Drama,Fantasy",Scre.,32000.0,,5.2,1634
tt1456635,Goon,Goon,2012,92.0,"Comedy,Drama,Sport",Magn.,4200000.0,2300000,6.8,79786
tt1456661,Legend of the Fist: The Return of Chen Zhen,Jing wu feng yun: Chen Zhen,2011,106.0,"Action,Drama,History",Vari.,50400.0,26500000,6.3,9202
tt1457767,The Conjuring,The Conjuring,2013,112.0,"Horror,Mystery,Thriller",WB (NL),137400000.0,182100000,7.5,397233
tt1458175,The Next Three Days,The Next Three Days,2010,133.0,"Action,Crime,Drama",LGF,21100000.0,46300000,7.4,168066
tt1459012,Love Crime,Crime d'amour,2011,106.0,"Crime,Drama,Mystery",IFC,540000.0,3100000,6.5,4838
tt1462041,Dream House,Dream House,2011,84.0,"Drama,Mystery,Thriller",Uni.,21300000.0,17200000,6.0,59714
tt1462054,Letters to God,Letters to God,2010,110.0,"Drama,Family",Viv.,2800000.0,60300,6.3,4443
tt1462758,Buried,Buried,2010,95.0,"Drama,Mystery,Thriller",LGF,1000000.0,18100000,7.0,139426
tt1462769,The Odd Life of Timothy Green,The Odd Life of Timothy Green,2012,105.0,"Comedy,Drama,Family",BV,51900000.0,4200000,6.6,42770
tt1462900,The Grandmaster,Yi dai zong shi,2013,130.0,"Action,Biography,Drama",Wein.,6600000.0,57500000,6.6,28781
tt1464174,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",2011,107.0,"Action,Comedy,Crime",Fox,37900000.0,44800000,4.4,23520
tt1464191,Decoding Annie Parker,Decoding Annie Parker,2014,91.0,Drama,EOne,48400.0,,6.3,2785
tt1464251,Leaving,Odcházení,2010,94.0,"Comedy,Drama",IFC,176000.0,893000,6.0,202
tt1464540,I Am Number Four,I Am Number Four,2011,111.0,"Action,Adventure,Sci-Fi",BV,55100000.0,94800000,6.1,217762
tt1464580,Stake Land,Stake Land,2011,98.0,"Drama,Horror,Sci-Fi",IFC,33200.0,,6.5,38749
tt1465487,Heartbreaker,L'arnacoeur,2010,105.0,"Comedy,Romance",IFC,504000.0,46900000,6.8,23995
tt1465490,Joy,Joy,2015,75.0,Drama,Fox,56500000.0,44700000,6.1,233
tt1469304,Baywatch,Baywatch,2017,116.0,"Action,Comedy,Crime",Par.,58100000.0,119800000,5.6,137528
tt1470023,MacGruber,MacGruber,2010,90.0,"Action,Comedy,Romance",Uni.,8500000.0,797000,5.5,39782
tt1470024,"Tuesday, After Christmas","Marti, dupã Crãciun",2011,99.0,"Drama,Romance",Lorb.,27800.0,36200,7.0,3964
tt1470827,Monsters,Monsters,2010,94.0,"Drama,Sci-Fi,Thriller",Magn.,237000.0,4000000,6.4,84332
tt1472211,The Bounty Hunter,The Bounty Hunter,2010,,,Sony,67099999.0,69300000,6.3,29
tt1472584,Max Steel,Max Steel,2016,92.0,"Action,Adventure,Family",ORF,3800000.0,2500000,4.6,16788
tt1473063,The Well-Digger's Daughter,La fille du puisatier,2012,107.0,"Drama,Romance",KL,386000.0,12200000,7.0,3459
tt1473832,Bridget Jones's Baby,Bridget Jones's Baby,2016,123.0,"Comedy,Drama,Romance",Uni.,24300000.0,187700000,6.5,60260
tt1477834,Aquaman,Aquaman,2018,143.0,"Action,Adventure,Fantasy",WB,335100000.0,812700000,7.1,263328
tt1477837,Cedar Rapids,Cedar Rapids,2011,87.0,Comedy,FoxS,6900000.0,,6.3,34759
tt1477855,Hyde Park on Hudson,Hyde Park on Hudson,2012,94.0,"Biography,Comedy,Drama",Focus,6400000.0,2500000,5.9,10726
tt1478338,Bridesmaids,Bridesmaids,2011,125.0,"Comedy,Romance",Uni.,169100000.0,119300000,6.8,249501
tt1478964,Attack the Block,Attack the Block,2011,88.0,"Action,Comedy,Sci-Fi",SGem,1000000.0,4800000,6.7,93868
tt1480295,Killing Season,Killing Season,2013,91.0,"Action,Drama,Thriller",MNE,39900.0,,5.4,33570
tt1480656,Cosmopolis,Cosmopolis,2012,109.0,"Drama,Fantasy",EOne,764000.0,5300000,5.0,41897
tt1483013,Oblivion,Oblivion,2013,124.0,"Action,Adventure,Sci-Fi",Uni.,89100000.0,197100000,7.0,453966
tt1485749,Mr. Pip,Mr. Pip,2014,116.0,"Drama,War",Free,1700.0,,7.2,3361
tt1485796,The Greatest Showman,The Greatest Showman,2017,105.0,"Biography,Drama,Musical",Fox,174300000.0,260700000,7.6,199663
tt1486185,Red Riding Hood,Red Riding Hood,2011,100.0,"Fantasy,Horror,Mystery",WB,37700000.0,51500000,5.5,102369
tt1486190,Tamara Drewe,Tamara Drewe,2010,107.0,"Comedy,Drama,Romance",SPC,560000.0,11400000,6.2,19362
tt1486192,The Raven,The Raven,2012,110.0,"Crime,Mystery,Thriller",Rela.,16000000.0,13600000,6.4,79578
tt1486193,5 Days of War,5 Days of War,2011,113.0,"Action,Drama,War",Anch.,17500.0,,5.6,13089
tt1487118,Chalet Girl,Chalet Girl,2011,97.0,"Comedy,Romance,Sport",IFC,1700.0,1700000,6.3,22352
tt1487931,Khumba,Khumba,2013,85.0,"Adventure,Animation,Family",MNE,1000.0,27200000,5.7,4984
tt1488555,The Change-Up,The Change-Up,2011,112.0,"Comedy,Fantasy",Uni.,37100000.0,38400000,6.3,155374
tt1488602,The Forest,The Forest,2016,98.0,"Horror,Thriller",Focus,26600000.0,11000000,3.5,135
tt1489889,Central Intelligence,Central Intelligence,2016,107.0,"Action,Comedy,Crime",WB (NL),127400000.0,89500000,6.3,138872
tt1490785,I Saw the Light,I Saw the Light,2016,123.0,"Biography,Drama,Music",SPC,1600000.0,,5.8,5658
tt1496005,The Tree,The Tree,2011,100.0,"Drama,Romance",Zeit.,71200.0,2100000,6.6,4204
tt1496025,Underworld Awakening,Underworld Awakening,2012,88.0,"Action,Fantasy,Horror",SGem,62300000.0,97800000,6.4,138350
tt1496040,We Are Family,We Are Family,2010,,"Comedy,Drama",UTV,638000.0,393000,2.6,30
tt1496422,The Paperboy,The Paperboy,2012,107.0,"Crime,Drama,Mystery",MNE,693000.0,661000,5.8,33940
tt1497874,Cold Weather,Cold Weather,2011,96.0,"Comedy,Drama,Mystery",IFC,141000.0,,6.2,2063
tt1499201,Anjaana Anjaani,Anjaana Anjaani,2010,151.0,"Comedy,Drama,Musical",Eros,855000.0,761000,5.8,5533
tt1499658,Horrible Bosses,Horrible Bosses,2011,98.0,"Comedy,Crime",WB (NL),117500000.0,92100000,6.9,398695
tt1502404,Drive Angry,Drive Angry,2011,104.0,"Action,Fantasy,Thriller",Sum.,10700000.0,18200000,5.4,90203
tt1502712,Fantastic Four,Fantastic Four,2015,100.0,"Action,Adventure,Drama",Fox,56100000.0,111900000,4.3,140148
tt1504319,Road to Nowhere,Road to Nowhere,2011,121.0,"Romance,Thriller",Mont.,40300.0,121000,5.5,1552
tt1504320,The King's Speech,The King's Speech,2010,118.0,"Biography,Drama,History",Wein.,135500000.0,275400000,8.0,593629
tt1506999,Haywire,Haywire,2012,93.0,"Action,Drama,Thriller",Rela.,18900000.0,14400000,5.8,78681
tt1507563,Dark Tide,Dark Tide,2012,94.0,"Action,Adventure,Drama",WHE,,432000,4.3,7682
tt1508290,Caterpillar,Kyatapirâ,2011,85.0,"Drama,War",Lorb.,4200.0,248000,6.7,962
tt1508675,Le Havre,Le Havre,2011,93.0,"Comedy,Drama",Jan.,612000.0,9900000,7.2,18490
tt1512235,Super,Super,2011,96.0,"Action,Comedy,Drama",IFC,328000.0,,6.8,70604
tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2011,129.0,"Action,Adventure,Crime",WB,186800000.0,358600000,7.5,394189
tt1517471,Dough,Dough,2016,94.0,"Comedy,Drama",Men.,1100000.0,,6.2,1517
tt1518812,Meek's Cutoff,Meek's Cutoff,2011,104.0,"Drama,Western",Osci.,978000.0,,6.6,10439
tt1521197,Anonymous,Anonymous,2011,130.0,"Drama,Thriller",Sony,4500000.0,10900000,6.9,37932
tt1521848,Potiche,Potiche,2011,103.0,Comedy,MBox,1600000.0,21600000,6.4,9543
tt1523483,Kaboom,Kaboom,2011,86.0,"Comedy,Mystery,Romance",IFC,119000.0,421000,5.7,11858
tt1524137,Contraband,Contraband,2012,109.0,"Action,Crime,Drama",Uni.,66500000.0,29700000,6.5,111709
tt1524575,The Vatican Tapes,The Vatican Tapes,2015,91.0,"Horror,Thriller",LGF,1800000.0,,5.0,14822
tt1524930,Vacation,Vacation,2015,99.0,"Adventure,Comedy",WB (NL),58900000.0,46000000,6.1,87582
tt1527186,Melancholia,Melancholia,2011,135.0,"Drama,Sci-Fi",Magn.,3000000.0,12900000,7.2,153434
tt1527835,Archipelago,Archipelago,2014,114.0,Drama,KL,7800.0,492000,6.3,1991
tt1528071,Horns,Horns,2014,120.0,"Crime,Drama,Fantasy",RTWC,174000.0,3700000,6.5,70040
tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,2014,150.0,"Action,Adventure,Drama",Fox,65000000.0,203200000,6.0,150858
tt1528854,Daddy's Home,Daddy's Home,2015,96.0,Comedy,Par.,150400000.0,92400000,6.2,96909
tt1529567,Sea Rex 3D: Journey to a Prehistoric World,Sea Rex 3D: Journey to a Prehistoric World,2010,41.0,Documentary,3D,6100000.0,9900000,6.9,364
tt1530983,Red Hill,Red Hill,2010,95.0,"Thriller,Western",Strand,21100.0,300000,6.4,7874
tt1531663,Everything Must Go,Everything Must Go,2011,97.0,"Comedy,Drama",RAtt.,2700000.0,,6.4,45799
tt1531901,Byzantium,Byzantium,2013,118.0,"Drama,Fantasy,Horror",IFC,89200.0,,6.5,38237
tt1532503,Beginners,Beginners,2011,105.0,"Comedy,Drama,Romance",Focus,5800000.0,8500000,7.2,83770
tt1532958,Battle of the Year,Battle of the Year,2013,110.0,"Drama,Music",SGem,8900000.0,7700000,5.1,8769
tt1533013,Beautiful Boy,Beautiful Boy,2011,100.0,Drama,Anch.,77200.0,,6.6,6058
tt1533117,Let the Bullets Fly,Rang zi dan fei,2012,132.0,"Action,Comedy,Western",Vari.,63000.0,104300000,7.4,8234
tt1533749,Shaolin,Xin Shao Lin si,2011,131.0,"Action,Drama",Vari.,66100.0,33600000,6.9,17777
tt1535108,Elysium,Elysium,2013,109.0,"Action,Drama,Sci-Fi",TriS,93100000.0,193100000,6.6,395572
tt1535109,Captain Phillips,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",Sony,107100000.0,111700000,7.8,387402
tt1535438,Hope Springs,Hope Springs,2012,100.0,"Comedy,Drama,Romance",Sony,63500000.0,50700000,6.3,38667
tt1535612,The Son of No One,The Son of No One,2011,90.0,"Action,Crime,Drama",Anch.,30700.0,,5.1,15743
tt1535970,The Ledge,The Ledge,2011,101.0,"Drama,Romance,Thriller",IFC,9200.0,602000,6.5,17757
tt1536044,Paranormal Activity 2,Paranormal Activity 2,2010,91.0,Horror,Par.,84800000.0,92800000,5.7,93122
tt1536048,W.E.,W.E.,2012,119.0,"Drama,History,Romance",Wein.,583000.0,285000,6.3,11314
tt1537401,Leap Year,Año bisiesto,2010,94.0,"Drama,Romance",Uni.,25900000.0,6700000,5.9,2211
tt1538403,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,2013,130.0,"Action,Fantasy,Horror",SGem,31200000.0,64200000,5.9,121936
tt1540011,Blair Witch,Blair Witch,2016,89.0,"Horror,Mystery,Thriller",LGF,20800000.0,24400000,5.0,36867
tt1540128,Playing for Keeps,Playing for Keeps,2012,105.0,"Comedy,Romance,Sport",FD,13100000.0,,5.7,27389
tt1540133,The Guard,The Guard,2011,96.0,"Comedy,Crime,Thriller",SPC,5400000.0,14200000,7.3,75183
tt1540814,Casino Jack and the United States of Money,Casino Jack and the United States of Money,2010,118.0,Documentary,Magn.,177000.0,,7.1,1522
tt1541160,Flypaper,Flypaper,2011,87.0,"Comedy,Crime,Mystery",IFC,5000.0,3100000,6.4,30352
tt1541995,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,2011,104.0,"Drama,History",FoxS,1300000.0,10000000,6.1,3429
tt1542344,127 Hours,127 Hours,2010,94.0,"Adventure,Biography,Drama",FoxS,18300000.0,42400000,7.6,323949
tt1542852,Carancho,Carancho,2011,107.0,"Crime,Drama,Romance",Strand,85500.0,3900000,6.9,7084
tt1545759,Point Blank,À bout portant,2011,81.0,"Action,Crime,Drama",Magn.,708000.0,8500000,6.8,12706
tt1547234,Premium Rush,Premium Rush,2012,91.0,"Action,Crime,Thriller",Sony,20300000.0,10800000,6.5,105279
tt1549572,Another Earth,Another Earth,2011,92.0,"Drama,Romance,Sci-Fi",FoxS,1300000.0,456000,7.0,85839
tt1549589,Elles,Elles,2012,99.0,Drama,KL,158000.0,754000,5.6,5889
tt1549920,The Last Stand,The Last Stand,2013,107.0,"Action,Thriller",LGF,12100000.0,36300000,6.4,126623
tt1550903,The Little Death,The Little Death,2015,75.0,Drama,Magn.,18200.0,,6.0,41
tt1554091,A Better Life,A Better Life,2011,98.0,"Drama,Romance",Sum.,1800000.0,,7.2,14602
tt1555064,Country Strong,Country Strong,2010,117.0,"Drama,Music",SGem,20200000.0,310000,6.3,16296
tt1555069,Mary Queen of Scots,Mary Queen of Scots,2018,119.0,"Biography,Drama,History",Focus,16500000.0,29900000,5.5,753
tt1555149,Elite Squad: The Enemy Within,Tropa de Elite 2: O Inimigo Agora é Outro,2011,115.0,"Action,Crime,Drama",Vari.,100000.0,62900000,8.0,75071
tt1555218,Wetlands,Marécages,2014,111.0,Drama,Strand,59500.0,10500000,6.9,483
tt1556190,Nostalgia for the Light,Nostalgia de la luz,2011,90.0,Documentary,Icar.,164000.0,13700,7.6,4242
tt1558250,GasLand,GasLand,2010,107.0,Documentary,WOW,30800.0,18600,7.7,9940
tt1559549,Restrepo,Restrepo,2010,93.0,"Documentary,War",NGE,1300000.0,105000,7.5,20691
tt1560747,The Master,The Master,2012,138.0,Drama,Wein.,16399999.0,11900000,7.1,131365
tt1560985,The Devil Inside,The Devil Inside,2012,83.0,Horror,Par.,53300000.0,48500000,4.2,33522
tt1562568,Higher Ground,Higher Ground,2011,109.0,Drama,SPC,842000.0,,6.3,2869
tt1562859,Golmaal 3,Golmaal 3,2010,155.0,"Action,Comedy",Eros,1100000.0,935000,5.4,6616
tt1562872,Zindagi Na Milegi Dobara,Zindagi Na Milegi Dobara,2011,155.0,"Comedy,Drama",Eros,3100000.0,,8.1,58912
tt1563738,One Day,One Day,2011,107.0,"Drama,Romance",Focus,13800000.0,45500000,7.0,128094
tt1564349,Dolphin Tale,Dolphin Tale,2011,113.0,"Drama,Family",WB,72300000.0,23100000,6.9,20746
tt1564585,Skyline,Skyline,2010,92.0,"Action,Sci-Fi,Thriller",Uni.,21400000.0,45400000,4.4,83710
tt1568338,Man on a Ledge,Man on a Ledge,2012,102.0,"Action,Adventure,Crime",LG/S,18600000.0,27600000,6.6,137507
tt1568346,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,2010,158.0,"Crime,Drama,Mystery",MBox,10100000.0,94300000,7.8,387580
tt1568911,War Horse,War Horse,2011,146.0,"Drama,History,War",BV,79900000.0,97700000,7.2,136447
tt1568921,The Secret World of Arrietty,Kari-gurashi no Arietti,2012,94.0,"Adventure,Animation,Family",BV,19200000.0,126400000,7.6,68266
tt1570728,"Crazy, Stupid, Love.","Crazy, Stupid, Love.",2011,118.0,"Comedy,Drama,Romance",WB,84400000.0,58500000,7.4,436830
tt1570982,Celine: Through the Eyes of the World,Celine: Through the Eyes of the World,2010,120.0,"Documentary,Music",Sony,,119000,7.9,349
tt1570989,Tiny Furniture,Tiny Furniture,2010,98.0,"Comedy,Drama,Romance",IFC,392000.0,,6.2,13397
tt1571222,A Dangerous Method,A Dangerous Method,2011,99.0,"Biography,Drama,Romance",SPC,5700000.0,21800000,6.4,93259
tt1571234,Mortal Engines,Mortal Engines,2018,128.0,"Action,Adventure,Fantasy",Uni.,16000000.0,67700000,6.1,70193
tt1571249,The Skeleton Twins,The Skeleton Twins,2014,93.0,"Comedy,Drama,Romance",RAtt.,5300000.0,,6.8,36793
tt1572311,Tees Maar Khan,Tees Maar Khan,2010,135.0,"Comedy,Crime",UTV,1100000.0,1400000,2.6,10122
tt1572315,Texas Chainsaw 3D,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",LGF,34300000.0,12900000,4.8,41784
tt1572491,The Last Circus,Balada triste de trompeta,2011,107.0,"Comedy,Drama,Horror",Magn.,40500.0,3200000,6.6,12183
tt1572501,Beast,Beast,2018,83.0,"Drama,Thriller",RAtt.,800000.0,,5.8,502
tt1573072,Housefull,Housefull,2010,144.0,Comedy,Eros,1200000.0,1200000,5.5,11089
tt1576702,Skin Trade,Skin Trade,2015,78.0,Documentary,Magn.,1200.0,,8.8,31
tt1578261,Break Ke Baad,Break Ke Baad,2010,118.0,"Comedy,Drama,Romance",Relbig.,428000.0,389000,5.2,3651
tt1578275,The Dilemma,The Dilemma,2011,111.0,"Comedy,Drama",Uni.,48500000.0,21200000,5.3,48148
tt1579361,Chasing Ice,Chasing Ice,2012,75.0,"Biography,Documentary",SD,1300000.0,,7.8,7729
tt1582248,Puncture,Puncture,2011,100.0,"Biography,Drama",MNE,68900.0,,6.9,21540
